Review,Label
Excellent light. Gives a good glow and lights the pics up very nicely! Not sure how long the battery lasts but it has been 2 weeks and it is still working! Plus it has a remote control and it can switch off after 2 hours! Highly recommend this when you don’t want to hard wire.,1
"This item is advertised as replaceable batteries, but in fact the opposite. Once first set of batteries run out. The lights are no longer operational. We tried everything. Replaced batteries in the lights and in remote control. Still nothing. So dissatisfied",0
Overall lived it but the color looked cheap so had to return it.,0
"Very pleased with this product, love the look, especially the level to assist with the ease with f
Installations",1
"Tiene una iluminacion muy baja, la puse para resaltar un cuadro, y no funciono, ahora esta como puro adorno arriba del cuadro",0
"Do NOT buy this product!!! I just paid $13 to
return a defective product because it had been on my wall 3 weeks!
Lights go dim then stop working!!!",0
"Looks great
Installed easily
Has multiple settings.",1
"Great little light! Super easy to install and was impressed with the built in level on the hanging bracket. I’ve only had it for a day so
I can’t speak to longevity, but so far it works great. Awesome purchase for the price.",1
I like the look of the light and overall easy to install and looks really nice. Also it is a bonus having both LED and an alternative soft light look (almost incandescent). There is some flexibility in adjusting the light itself but the one thing that would have improved this light is a longer flexible arm. I find the light does not really illuminate well the lower half of my painting and a flexible arm could have solved this problem.,1
"Like several have written here, this product failed after very little use. I only turned it on infrequently. I changed batteries in both the light and the remote but it no longer functions. Very disappointed in this Amazon Choice product.",0
